  NO     NO_road   Mileage  TWD67lat   TWD67lon     Height(m)   QPE1H_grid  QPE1H_ave  QPE1H_max   County           Agency       Section  Dist.   Vil.
 111        台61 114K+045    24.5235   120.6797        9.7000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 通灣里
 112        台61 115K+024    24.5151   120.6768        9.4000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 通灣里
 113        台61 116K+004    24.5069   120.6730       18.3000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 通灣里
 114        台61 117K+026    24.4986   120.6688       36.5500      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 通灣里
 115        台61 118K+030    24.4905   120.6650       35.3700      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 通西里
 116        台61 119K+027    24.4834   120.6589       36.6000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 通南里
 117        台61 120K+026    24.4762   120.6534       33.9000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 五北里
 118        台61 121K+029    24.4682   120.6487       33.1000      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 通霄鎮 五南里
 119        台61 122K+025    24.4619   120.6421       48.8700      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 苑裡鎮 苑港里
 120        台61 123K+016    24.4547   120.6377       39.5600      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 苑裡鎮 西平里
 121        台61 124K+021    24.4465   120.6334       42.9900      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 苑裡鎮 西平里
 122        台61 125K+061    24.4388   120.6276       35.7600      0.0000     0.0000     0.0000    苗栗縣 第二區養護工程處    苗栗工務段 苑裡鎮 房裡里
 123        台61 126K+040    24.4326   120.6209        0.0000      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大甲區 福德里
 124        台61 127K+191    24.4257   120.6125       26.2600      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大甲區 西岐里
 125        台61 128K+030    24.4186   120.6101        0.0000      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大甲區 西岐里
 126        台61 129K+073    24.4098   120.6067       29.6000      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大甲區 建興里
 127        台61 130K+073    24.4022   120.6015       39.6300      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大甲區 建興里
 128        台61 131K+070    24.3948   120.5958       33.3600      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大安區 頂安里
 129        台61 132K+080    24.3899   120.5875       31.2400      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大安區 永安里
 130        台61 133K+350    24.3793   120.5837       26.0000      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大安區 海墘里
 131        台61 134K+075    24.3743   120.5793       16.1180      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大安區 西安里
 132        台61 135K+231    24.3642   120.5776       26.3500      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大安區 龜殼里
 133        台61 136K+181    24.3565   120.5742       29.3800      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大安區 中庄里
 134        台61 137K+341    24.3483   120.5670       32.0000      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大安區 南庄里
 135        台61 138K+230    24.3415   120.5629       32.0000      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大安區 南埔里
 136        台61 139K+072    24.3341   120.5610       26.2890      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 大安區 南埔里
 137        台61 140K+070    24.3253   120.5587       25.7460      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 清水區 高北里
 138        台61 141K+072    24.3174   120.5545       25.5830      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 清水區 高美里
 139        台61 142K+073    24.3096   120.5495       23.4360      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 清水區 高西里
 140        台61 143K+077    24.3013   120.5455       15.4470      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 清水區 高南里
 141        台61 144K+075    24.2926   120.5432       22.4750      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 清水區 武鹿里
 142        台61 145K+074    24.2838   120.5411       22.3110      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 清水區 海濱里
 143        台61 146K+075    24.2751   120.5382       18.9450      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 清水區 中社里
 144        台61 147K+076    24.2667   120.5346       19.8480      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 清水區  ?榔里
 145        台61 148K+072    24.2583   120.5310       18.9820      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 梧棲區 下寮里
 146        台61 149K+071    24.2499   120.5274       18.5160      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 梧棲區 大庄里
 147        台61 150K+070    24.2415   120.5238       17.7180      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 梧棲區 興農里
 148        台61 151K+072    24.2331   120.5202       17.2900      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 梧棲區 永寧里
 149        台61 152K+070    24.2247   120.5166       17.8600      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 梧棲區 永安里
 150        台61 153K+070    24.2163   120.5130       14.0180      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 龍井區 忠和里
 151        台61 154K+070    24.2079   120.5094       15.9110      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 龍井區 龍津里
 152        台61 155K+074    24.1997   120.5053       15.8000      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 龍井區 福田里
 153        台61 156K+068    24.1943   120.4974        8.3820      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 龍井區 福田里
 154        台61 157K+068    24.1893   120.4892       10.1420      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 龍井區 福田里
 155        台61 158K+068    24.1844   120.4810       34.4000      0.0000     0.0000     0.0000    臺中市 第二區養護工程處    臺中工務段 龍井區 福田里
 156        台61 159K+065    24.1796   120.4728       25.3000      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 伸港鄉 全興村
 157        台61 160K+064    24.1731   120.4659       25.2600      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 伸港鄉 海尾村
 158        台61 161K+060    24.1666   120.4593       32.7900      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 伸港鄉 什股村
 159        台61 162K+058    24.1603   120.4523       33.6600      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 伸港鄉 蚵寮村
 160        台61 164K+059    24.1459   120.4406       24.1000      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 線西鄉 線西村
 161        台61 165K+001    24.1392   120.4349       23.2700      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 線西鄉 寓埔村
 162        台61 166K+066    24.1305   120.4313       24.0800      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 線西鄉 塭仔村
 163        台61 167K+056    24.1217   120.4297       26.1900      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 鹿港鎮 山崙里
 164        台61 168K+002    24.1134   120.4274       26.7500      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 鹿港鎮 山崙里
 165        台61 169K+066    24.1039   120.4254       26.2900      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 鹿港鎮 山崙里
 166        台61 170K+062    24.0951   120.4238       32.7200      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 鹿港鎮 洋厝里
 167        台61 171K+062    24.0881   120.4177       44.2100      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 鹿港鎮 海埔里
 168        台61 172K+060    24.0818   120.4106       32.9000      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 鹿港鎮 海埔里
 169        台61 173K+066    24.0735   120.4069       32.4700      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 鹿港鎮 東石里
 170        台61 174K+066    24.0652   120.4031       31.9100      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 鹿港鎮 東石里
 171        台61 175K+064    24.0574   120.3984       41.7800      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 福興鄉 二港村
 172        台61 176K+008    24.0493   120.3985       30.2300      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 福興鄉 二港村
 173        台61 177K+058    24.0414   120.3941       34.1100      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 福興鄉 福寶村
 174        台61 178K+054    24.0376   120.3855       34.9900      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 福興鄉 頂粘村
 175        台61 179K+061    24.0292   120.3819       34.6100      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 福興鄉 廈粘村
 176        台61 180K+050    24.0208   120.3788       33.8700      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 福興鄉 麥厝村
 177        台61 181K+038    24.0123   120.3757       34.0600      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 芳苑鄉 漢寶村
 178        台61 182K+030    24.0038   120.3726       33.2200      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 芳苑鄉 漢寶村
 179        台61 183K+024    23.9958   120.3686       37.2300      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 芳苑鄉 新生村
 180        台61 184K+036    23.9894   120.3615       33.6900      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 芳苑鄉 新生村
 181        台61 185K+040    23.9820   120.3560       33.9400      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 芳苑鄉 崙腳村
 182        台61 186K+033    23.9744   120.3509       35.0400      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 芳苑鄉 崙腳村
 183        台61 187K+735    23.9718   120.3347       14.2000      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 芳苑鄉 王功村
 184        台61 188K+733    23.9648   120.3289       12.5000      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 芳苑鄉 博愛村
 185        台61 189K+738    23.9570   120.3240        6.7000      0.0000     0.0000     0.0000    彰化縣 第二區養護工程處    彰化工務段 芳苑鄉 和平村
